Analyzed file:	D:\пешики\00022.MTS
+Object's №: 0
 Coordinate: [118 x 236 from (520, 2)]
+Object's №: 1
 Coordinate: [85 x 169 from (545, 6)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [118 x 236 from (520, 2)]
Frame №	585 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (544, 4)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (544, 4)]
Frame №	586 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (540, 2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (540, 2)]
Frame №	587 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (540, 1)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (540, 1)]
Frame №	588 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (540, -2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (540, -2)]
Frame №	589 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 181 from (537, -5)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 181 from (537, -5)]
Frame №	590 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (536, -5)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (536, -5)]
Frame №	591 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (532, -7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (532, -7)]
Frame №	592 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (538, -5)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (538, -5)]
Frame №	593 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (537, -7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (537, -7)]
Frame №	594 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 185 from (536, -12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 185 from (536, -12)]
Frame №	595 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (538, -11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (538, -11)]
Frame №	596 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (539, -11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (539, -11)]
Frame №	597 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [84 x 168 from (540, -10)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [84 x 168 from (540, -10)]
Frame №	598 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [87 x 174 from (536, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [87 x 174 from (536, -15)]
Frame №	599 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [81 x 162 from (542, -13)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [81 x 162 from (542, -13)]
Frame №	600 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Frame №	601 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (531, -21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (531, -21)]
Frame №	602 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [84 x 169 from (531, -17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [84 x 169 from (531, -17)]
Frame №	603 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 169 from (531, -21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 169 from (531, -21)]
Frame №	604 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [78 x 156 from (539, -11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [78 x 156 from (539, -11)]
Frame №	605 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [78 x 156 from (538, -12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [78 x 156 from (538, -12)]
Frame №	606 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [79 x 158 from (538, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [79 x 158 from (538, -15)]
Frame №	607 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [78 x 155 from (537, -13)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [78 x 155 from (537, -13)]
Frame №	608 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [77 x 155 from (536, -14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [77 x 155 from (536, -14)]
Frame №	609 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [78 x 156 from (536, -14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [78 x 156 from (536, -14)]
Frame №	610 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [78 x 156 from (535, -12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [78 x 156 from (535, -12)]
Frame №	611 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [80 x 160 from (536, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [80 x 160 from (536, -15)]
Frame №	612 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [79 x 158 from (536, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [79 x 158 from (536, -15)]
Frame №	613 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	614 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	615 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	616 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	617 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	618 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [81 x 162 from (523, 319)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [81 x 162 from (523, 319)]
Frame №	619 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (510, 311)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (510, 311)]
Frame №	620 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	621 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [87 x 174 from (507, 306)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [87 x 174 from (507, 306)]
Frame №	622 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (497, 297)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (497, 297)]
Frame №	623 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 175 from (500, 300)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 175 from (500, 300)]
Frame №	624 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (495, 295)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (495, 295)]
Frame №	625 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [66 x 133 from (487, 338)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [66 x 133 from (487, 338)]
Frame №	626 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 187 from (488, 283)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 187 from (488, 283)]
Frame №	627 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (481, 276)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (481, 276)]
Frame №	628 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 189 from (486, 276)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 189 from (486, 276)]
Frame №	629 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	630 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	631 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [109 x 217 from (465, 262)]
+Object's №: 1
 Coordinate: [95 x 189 from (38, 109)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [109 x 217 from (465, 262)]
+Object's №: 1
 Coordinate: [95 x 189 from (38, 109)]
Frame №	632 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 233 from (456, 257)]
+Object's №: 1
 Coordinate: [107 x 215 from (529, 274)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 233 from (456, 257)]
+Object's №: 1
 Coordinate: [107 x 215 from (529, 274)]
Frame №	633 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [110 x 220 from (456, 258)]
+Object's №: 1
 Coordinate: [96 x 193 from (33, 115)]
+Object's №: 2
 Coordinate: [70 x 140 from (461, 344)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [110 x 220 from (456, 258)]
+Object's №: 1
 Coordinate: [96 x 193 from (33, 115)]
+Object's №: 2
 Coordinate: [70 x 140 from (461, 344)]
Frame №	634 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [98 x 197 from (32, 110)]
+Object's №: 1
 Coordinate: [95 x 189 from (461, 260)]
+Object's №: 2
 Coordinate: [65 x 130 from (463, 347)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [98 x 197 from (32, 110)]
+Object's №: 1
 Coordinate: [95 x 189 from (461, 260)]
+Object's №: 2
 Coordinate: [65 x 130 from (463, 347)]
Frame №	635 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 224 from (448, 245)]
+Object's №: 1
 Coordinate: [100 x 200 from (32, 110)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 224 from (448, 245)]
+Object's №: 1
 Coordinate: [100 x 200 from (32, 110)]
Frame №	636 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 215 from (444, 245)]
+Object's №: 1
 Coordinate: [101 x 202 from (29, 115)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 215 from (444, 245)]
+Object's №: 1
 Coordinate: [101 x 202 from (29, 115)]
Frame №	637 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (446, 247)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (446, 247)]
Frame №	638 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (448, 244)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (448, 244)]
Frame №	639 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 241 from (512, 241)]
+Object's №: 1
 Coordinate: [94 x 188 from (446, 240)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 241 from (512, 241)]
+Object's №: 1
 Coordinate: [94 x 188 from (446, 240)]
Frame №	640 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 200 from (439, 236)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 200 from (439, 236)]
Frame №	641 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 184 from (440, 237)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 184 from (440, 237)]
Frame №	642 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [87 x 174 from (440, 234)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [87 x 174 from (440, 234)]
Frame №	643 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 173 from (440, 230)]
+Object's №: 1
 Coordinate: [67 x 134 from (557, -8)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 173 from (440, 230)]
+Object's №: 1
 Coordinate: [67 x 134 from (557, -8)]
Frame №	644 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [109 x 217 from (495, 245)]
+Object's №: 1
 Coordinate: [91 x 182 from (437, 226)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [109 x 217 from (495, 245)]
+Object's №: 1
 Coordinate: [91 x 182 from (437, 226)]
Frame №	645 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 184 from (497, 255)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 184 from (497, 255)]
Frame №	646 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	647 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	648 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [115 x 230 from (488, 215)]
+Object's №: 1
 Coordinate: [95 x 190 from (424, 212)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (488, 215)]
+Object's №: 1
 Coordinate: [95 x 190 from (424, 212)]
Frame №	649 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (487, 224)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (487, 224)]
Frame №	650 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 210 from (484, 232)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 210 from (484, 232)]
Frame №	651 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	652 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	653 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [106 x 212 from (474, 222)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [106 x 212 from (474, 222)]
Frame №	654 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 199 from (471, 240)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 199 from (471, 240)]
Frame №	655 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [67 x 134 from (478, 294)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [67 x 134 from (478, 294)]
Frame №	656 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 229 from (468, 212)]
+Object's №: 1
 Coordinate: [90 x 181 from (415, 190)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 229 from (468, 212)]
+Object's №: 1
 Coordinate: [90 x 181 from (415, 190)]
Frame №	657 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [123 x 246 from (461, 198)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [123 x 246 from (461, 198)]
Frame №	658 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	659 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 228 from (465, 187)]
+Object's №: 1
 Coordinate: [88 x 176 from (406, 181)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 228 from (465, 187)]
+Object's №: 1
 Coordinate: [88 x 176 from (406, 181)]
Frame №	660 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (462, 197)]
+Object's №: 1
 Coordinate: [88 x 176 from (406, 181)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (462, 197)]
+Object's №: 1
 Coordinate: [88 x 176 from (406, 181)]
Frame №	661 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [121 x 241 from (457, 181)]
+Object's №: 1
 Coordinate: [94 x 187 from (403, 172)]
+Object's №: 2
 Coordinate: [71 x 142 from (469, 227)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 241 from (457, 181)]
+Object's №: 1
 Coordinate: [94 x 187 from (403, 172)]
Frame №	662 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (404, 168)]
+Object's №: 1
 Coordinate: [72 x 145 from (467, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (404, 168)]
+Object's №: 1
 Coordinate: [72 x 145 from (467, 221)]
Frame №	663 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (400, 166)]
+Object's №: 1
 Coordinate: [115 x 230 from (459, 172)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (400, 166)]
+Object's №: 1
 Coordinate: [115 x 230 from (459, 172)]
Frame №	664 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 217 from (455, 182)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 217 from (455, 182)]
Frame №	665 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 217 from (451, 179)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 217 from (451, 179)]
Frame №	666 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 213 from (451, 180)]
+Object's №: 1
 Coordinate: [109 x 219 from (547, 123)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 213 from (451, 180)]
+Object's №: 1
 Coordinate: [109 x 219 from (547, 123)]
Frame №	667 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [129 x 257 from (534, 91)]
+Object's №: 1
 Coordinate: [107 x 213 from (450, 178)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [129 x 257 from (534, 91)]
+Object's №: 1
 Coordinate: [107 x 213 from (450, 178)]
Frame №	668 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [128 x 256 from (534, 92)]
+Object's №: 1
 Coordinate: [107 x 214 from (447, 175)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [128 x 256 from (534, 92)]
+Object's №: 1
 Coordinate: [107 x 214 from (447, 175)]
Frame №	669 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [128 x 256 from (534, 92)]
+Object's №: 1
 Coordinate: [107 x 213 from (446, 175)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [128 x 256 from (534, 92)]
+Object's №: 1
 Coordinate: [107 x 213 from (446, 175)]
Frame №	670 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [130 x 261 from (533, 88)]
+Object's №: 1
 Coordinate: [101 x 202 from (447, 179)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [130 x 261 from (533, 88)]
+Object's №: 1
 Coordinate: [101 x 202 from (447, 179)]
Frame №	671 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [133 x 267 from (531, 82)]
+Object's №: 1
 Coordinate: [109 x 217 from (442, 165)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [133 x 267 from (531, 82)]
+Object's №: 1
 Coordinate: [109 x 217 from (442, 165)]
Frame №	672 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [131 x 262 from (533, 83)]
+Object's №: 1
 Coordinate: [109 x 218 from (442, 161)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [131 x 262 from (533, 83)]
+Object's №: 1
 Coordinate: [109 x 218 from (442, 161)]
Frame №	673 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [133 x 265 from (531, 81)]
+Object's №: 1
 Coordinate: [113 x 226 from (442, 148)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [133 x 265 from (531, 81)]
+Object's №: 1
 Coordinate: [113 x 226 from (442, 148)]
Frame №	674 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (534, 88)]
+Object's №: 1
 Coordinate: [104 x 208 from (443, 157)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (534, 88)]
+Object's №: 1
 Coordinate: [104 x 208 from (443, 157)]
Frame №	675 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [128 x 255 from (532, 89)]
+Object's №: 1
 Coordinate: [104 x 207 from (443, 154)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [128 x 255 from (532, 89)]
+Object's №: 1
 Coordinate: [104 x 207 from (443, 154)]
Frame №	676 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [125 x 251 from (538, 92)]
+Object's №: 1
 Coordinate: [108 x 216 from (441, 146)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [125 x 251 from (538, 92)]
+Object's №: 1
 Coordinate: [108 x 216 from (441, 146)]
Frame №	677 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 221 from (440, 141)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 221 from (440, 141)]
Frame №	678 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [113 x 227 from (438, 136)]
+Object's №: 1
 Coordinate: [115 x 230 from (545, 100)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [113 x 227 from (438, 136)]
+Object's №: 1
 Coordinate: [115 x 230 from (545, 100)]
Frame №	679 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (440, 146)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (440, 146)]
Frame №	680 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 205 from (438, 147)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 205 from (438, 147)]
Frame №	681 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 206 from (436, 144)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 206 from (436, 144)]
Frame №	682 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (434, 143)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (434, 143)]
Frame №	683 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (433, 136)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (433, 136)]
Frame №	684 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 215 from (433, 134)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 215 from (433, 134)]
Frame №	685 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 227 from (431, 130)]
+Object's №: 1
 Coordinate: [86 x 172 from (384, 112)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 227 from (431, 130)]
+Object's №: 1
 Coordinate: [86 x 172 from (384, 112)]
Frame №	686 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	687 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [121 x 242 from (427, 120)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 242 from (427, 120)]
Frame №	688 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [120 x 240 from (428, 119)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [120 x 240 from (428, 119)]
Frame №	689 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [120 x 238 from (424, 119)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [120 x 238 from (424, 119)]
Frame №	690 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [122 x 244 from (423, 109)]
+Object's №: 1
 Coordinate: [77 x 154 from (380, 114)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [122 x 244 from (423, 109)]
+Object's №: 1
 Coordinate: [77 x 154 from (380, 114)]
Frame №	691 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 234 from (427, 106)]
+Object's №: 1
 Coordinate: [86 x 171 from (376, 96)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (427, 106)]
+Object's №: 1
 Coordinate: [86 x 171 from (376, 96)]
Frame №	692 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [84 x 168 from (376, 94)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [84 x 168 from (376, 94)]
Frame №	693 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (376, 93)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (376, 93)]
Frame №	694 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [84 x 168 from (375, 89)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [84 x 168 from (375, 89)]
Frame №	695 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [79 x 159 from (378, 89)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [79 x 159 from (378, 89)]
Frame №	696 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (396, 150)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (396, 150)]
Frame №	697 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [85 x 169 from (375, 84)]
+Object's №: 1
 Coordinate: [86 x 172 from (396, 150)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [85 x 169 from (375, 84)]
+Object's №: 1
 Coordinate: [86 x 172 from (396, 150)]
Frame №	698 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [81 x 161 from (376, 83)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [81 x 161 from (376, 83)]
Frame №	699 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	700 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (396, 150)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (396, 150)]
Frame №	701 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [82 x 164 from (398, 153)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [82 x 164 from (398, 153)]
Frame №	702 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (396, 150)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (396, 150)]
Frame №	703 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	704 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
