Analyzed file:	D:\пешики\00022.MTS
+Object's №: 4
 Coordinate: [95 x 189 from (507, -1)]
Frame №	349 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [113 x 226 from (60, 77)]
+Object's №: 1
 Coordinate: [72 x 145 from (424, 79)]
+Object's №: 2
 Coordinate: [103 x 206 from (109, 257)]
+Object's №: 3
 Coordinate: [105 x 210 from (167, 327)]
+Object's №: 4
 Coordinate: [95 x 189 from (506, -2)]
Frame №	350 ----------------------
Object's on frame in myPersons:	7
+Object's №: 0
 Coordinate: [113 x 226 from (58, 79)]
+Object's №: 1
 Coordinate: [72 x 145 from (422, 73)]
+Object's №: 2
 Coordinate: [98 x 197 from (113, 258)]
+Object's №: 3
 Coordinate: [105 x 210 from (164, 335)]
+Object's №: 4
 Coordinate: [95 x 189 from (505, -3)]
Frame №	351 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [113 x 226 from (56, 81)]
+Object's №: 1
 Coordinate: [72 x 145 from (420, 67)]
+Object's №: 2
 Coordinate: [90 x 180 from (118, 264)]
+Object's №: 3
 Coordinate: [105 x 210 from (161, 343)]
+Object's №: 4
 Coordinate: [90 x 180 from (510, 0)]
Frame №	352 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [113 x 226 from (54, 83)]
+Object's №: 1
 Coordinate: [72 x 145 from (418, 61)]
+Object's №: 2
 Coordinate: [98 x 196 from (116, 251)]
+Object's №: 3
 Coordinate: [105 x 210 from (158, 351)]
+Object's №: 4
 Coordinate: [90 x 180 from (510, 0)]
Frame №	353 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [113 x 226 from (52, 85)]
+Object's №: 1
 Coordinate: [91 x 182 from (118, 258)]
+Object's №: 2
 Coordinate: [105 x 210 from (155, 359)]
+Object's №: 3
 Coordinate: [84 x 168 from (512, 0)]
Frame №	354 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [113 x 226 from (50, 87)]
+Object's №: 1
 Coordinate: [91 x 182 from (118, 254)]
+Object's №: 2
 Coordinate: [105 x 210 from (152, 367)]
+Object's №: 3
 Coordinate: [84 x 168 from (511, -1)]
Frame №	355 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [113 x 226 from (48, 89)]
+Object's №: 1
 Coordinate: [91 x 182 from (118, 250)]
+Object's №: 2
 Coordinate: [105 x 210 from (149, 375)]
+Object's №: 3
 Coordinate: [84 x 168 from (510, -2)]
Frame №	356 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 181 from (71, 123)]
+Object's №: 1
 Coordinate: [91 x 182 from (118, 246)]
+Object's №: 2
 Coordinate: [84 x 168 from (509, -3)]
Frame №	357 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [99 x 197 from (63, 127)]
+Object's №: 1
 Coordinate: [99 x 199 from (120, 240)]
+Object's №: 2
 Coordinate: [84 x 168 from (508, -4)]
Frame №	358 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [104 x 209 from (52, 126)]
+Object's №: 1
 Coordinate: [99 x 199 from (120, 236)]
+Object's №: 2
 Coordinate: [84 x 168 from (507, -5)]
Frame №	359 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [104 x 209 from (50, 128)]
+Object's №: 1
 Coordinate: [99 x 199 from (120, 232)]
+Object's №: 2
 Coordinate: [84 x 168 from (506, -6)]
Frame №	360 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [106 x 212 from (46, 138)]
+Object's №: 1
 Coordinate: [99 x 199 from (120, 228)]
+Object's №: 2
 Coordinate: [84 x 168 from (505, -7)]
Frame №	361 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [107 x 215 from (49, 139)]
+Object's №: 1
 Coordinate: [99 x 199 from (120, 224)]
+Object's №: 2
 Coordinate: [84 x 168 from (504, -8)]
+Object's №: 3
 Coordinate: [100 x 200 from (497, 110)]
Frame №	362 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [107 x 215 from (47, 141)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 241)]
+Object's №: 2
 Coordinate: [84 x 168 from (503, -9)]
+Object's №: 3
 Coordinate: [95 x 191 from (501, 118)]
Frame №	363 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [107 x 215 from (45, 143)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 237)]
+Object's №: 2
 Coordinate: [84 x 168 from (502, -10)]
+Object's №: 3
 Coordinate: [95 x 190 from (504, 118)]
Frame №	364 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [107 x 215 from (43, 145)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 233)]
+Object's №: 2
 Coordinate: [84 x 168 from (501, -11)]
+Object's №: 3
 Coordinate: [84 x 169 from (510, 140)]
Frame №	365 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [90 x 180 from (41, 158)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 229)]
+Object's №: 2
 Coordinate: [84 x 168 from (500, -12)]
+Object's №: 3
 Coordinate: [84 x 169 from (511, 142)]
Frame №	366 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (39, 160)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 225)]
+Object's №: 2
 Coordinate: [84 x 169 from (512, 144)]
Frame №	367 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (37, 162)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 221)]
+Object's №: 2
 Coordinate: [84 x 169 from (513, 146)]
Frame №	368 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (35, 164)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 217)]
+Object's №: 2
 Coordinate: [84 x 169 from (514, 148)]
Frame №	369 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (33, 166)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 213)]
+Object's №: 2
 Coordinate: [84 x 169 from (515, 150)]
Frame №	370 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [90 x 180 from (31, 168)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 209)]
+Object's №: 2
 Coordinate: [84 x 169 from (516, 152)]
Frame №	371 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (29, 170)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 205)]
+Object's №: 2
 Coordinate: [84 x 169 from (517, 154)]
Frame №	372 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (27, 172)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 201)]
+Object's №: 2
 Coordinate: [84 x 169 from (518, 156)]
Frame №	373 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (25, 174)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 197)]
+Object's №: 2
 Coordinate: [84 x 169 from (519, 158)]
Frame №	374 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (23, 176)]
+Object's №: 1
 Coordinate: [70 x 140 from (141, 193)]
+Object's №: 2
 Coordinate: [84 x 169 from (520, 160)]
Frame №	375 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [90 x 180 from (21, 178)]
+Object's №: 1
 Coordinate: [84 x 169 from (521, 162)]
Frame №	376 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [90 x 180 from (19, 180)]
+Object's №: 1
 Coordinate: [84 x 169 from (522, 164)]
Frame №	377 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [90 x 180 from (17, 182)]
Frame №	378 ----------------------
Object's on frame in myPersons:	1
Frame №	379 ----------------------
Object's on frame in myPersons:	2
Frame №	380 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [102 x 204 from (538, 140)]
Frame №	381 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [104 x 209 from (538, 139)]
Frame №	382 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [101 x 202 from (536, 146)]
Frame №	383 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [101 x 202 from (537, 148)]
Frame №	384 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (538, 150)]
Frame №	385 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [101 x 202 from (539, 152)]
Frame №	386 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (540, 154)]
Frame №	387 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (541, 156)]
Frame №	388 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (542, 158)]
+Object's №: 1
 Coordinate: [110 x 219 from (-8, 242)]
Frame №	389 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [108 x 215 from (544, 164)]
+Object's №: 1
 Coordinate: [106 x 212 from (-6, 252)]
Frame №	390 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [105 x 210 from (546, 172)]
+Object's №: 1
 Coordinate: [105 x 210 from (-7, 255)]
Frame №	391 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [103 x 207 from (549, 175)]
+Object's №: 1
 Coordinate: [105 x 210 from (-7, 257)]
Frame №	392 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [102 x 205 from (550, 182)]
+Object's №: 1
 Coordinate: [101 x 202 from (-6, 261)]
Frame №	393 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [100 x 199 from (554, 188)]
+Object's №: 1
 Coordinate: [98 x 195 from (-6, 270)]
Frame №	394 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [99 x 197 from (554, 190)]
+Object's №: 1
 Coordinate: [99 x 198 from (-9, 271)]
Frame №	395 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [99 x 198 from (550, 190)]
+Object's №: 1
 Coordinate: [100 x 200 from (-7, 274)]
Frame №	396 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [104 x 209 from (546, 182)]
+Object's №: 1
 Coordinate: [110 x 221 from (-19, 274)]
Frame №	397 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [104 x 209 from (546, 185)]
+Object's №: 1
 Coordinate: [110 x 221 from (-20, 276)]
Frame №	398 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [104 x 209 from (546, 188)]
+Object's №: 1
 Coordinate: [110 x 221 from (-21, 278)]
Frame №	399 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [104 x 209 from (546, 191)]
+Object's №: 1
 Coordinate: [110 x 221 from (-22, 280)]
Frame №	400 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [104 x 209 from (546, 194)]
+Object's №: 1
 Coordinate: [110 x 221 from (-23, 282)]
Frame №	401 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [104 x 209 from (546, 197)]
+Object's №: 1
 Coordinate: [110 x 221 from (-24, 284)]
+Object's №: 2
 Coordinate: [69 x 138 from (159, 133)]
