Analyzed file:	C:\Users\Medivh\Desktop\mega3.mp4
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (535, 128)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (535, 128)]
Frame ¹	284 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (534, 130)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (534, 130)]
Frame ¹	285 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	286 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [97 x 194 from (535, 133)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [97 x 194 from (535, 133)]
Frame ¹	287 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [110 x 220 from (521, 112)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [110 x 220 from (521, 112)]
Frame ¹	288 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [103 x 205 from (524, 119)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [103 x 205 from (524, 119)]
Frame ¹	289 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	290 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	291 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	292 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	293 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	294 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	295 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [102 x 204 from (520, 108)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [102 x 204 from (520, 108)]
Frame ¹	296 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	297 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	298 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	299 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	300 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	301 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	302 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	303 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	304 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	305 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [121 x 242 from (501, 49)]
+Object's ¹: 1
 Coordinate: [104 x 208 from (137, -26)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (429, -12)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [121 x 242 from (501, 49)]
+Object's ¹: 1
 Coordinate: [104 x 208 from (137, -26)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (429, -12)]
Frame ¹	306 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [116 x 233 from (503, 56)]
+Object's ¹: 1
 Coordinate: [95 x 189 from (449, 106)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [116 x 233 from (503, 56)]
+Object's ¹: 1
 Coordinate: [95 x 189 from (449, 106)]
Frame ¹	307 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [92 x 185 from (449, 109)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (501, 49)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [92 x 185 from (449, 109)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (501, 49)]
Frame ¹	308 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [119 x 238 from (502, 48)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [119 x 238 from (502, 48)]
Frame ¹	309 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [113 x 226 from (503, 51)]
+Object's ¹: 1
 Coordinate: [104 x 209 from (130, -13)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [113 x 226 from (503, 51)]
+Object's ¹: 1
 Coordinate: [104 x 209 from (130, -13)]
Frame ¹	310 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [110 x 220 from (501, 57)]
+Object's ¹: 1
 Coordinate: [100 x 199 from (135, -10)]
+Object's ¹: 2
 Coordinate: [85 x 169 from (450, 123)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [110 x 220 from (501, 57)]
+Object's ¹: 1
 Coordinate: [100 x 199 from (135, -10)]
+Object's ¹: 2
 Coordinate: [85 x 169 from (450, 123)]
Frame ¹	311 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [112 x 225 from (498, 52)]
+Object's ¹: 1
 Coordinate: [102 x 204 from (132, -10)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [112 x 225 from (498, 52)]
+Object's ¹: 1
 Coordinate: [102 x 204 from (132, -10)]
Frame ¹	312 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [114 x 228 from (495, 48)]
+Object's ¹: 1
 Coordinate: [103 x 205 from (128, -9)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [114 x 228 from (495, 48)]
+Object's ¹: 1
 Coordinate: [103 x 205 from (128, -9)]
Frame ¹	313 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [111 x 223 from (494, 48)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (422, 53)]
+Object's ¹: 2
 Coordinate: [103 x 205 from (128, -9)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [111 x 223 from (494, 48)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (422, 53)]
+Object's ¹: 2
 Coordinate: [103 x 205 from (128, -9)]
Frame ¹	314 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [131 x 262 from (419, 48)]
+Object's ¹: 1
 Coordinate: [109 x 218 from (494, 51)]
+Object's ¹: 2
 Coordinate: [82 x 164 from (449, 133)]
+Object's ¹: 3
 Coordinate: [98 x 196 from (129, -5)]
				-----rejected------
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [131 x 262 from (419, 48)]
+Object's ¹: 1
 Coordinate: [109 x 218 from (494, 51)]
+Object's ¹: 2
 Coordinate: [98 x 196 from (129, -5)]
Frame ¹	315 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [138 x 275 from (415, 35)]
+Object's ¹: 1
 Coordinate: [106 x 211 from (493, 54)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [138 x 275 from (415, 35)]
+Object's ¹: 1
 Coordinate: [106 x 211 from (493, 54)]
Frame ¹	316 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [112 x 224 from (494, 41)]
+Object's ¹: 1
 Coordinate: [134 x 267 from (414, 43)]
+Object's ¹: 2
 Coordinate: [98 x 197 from (129, 0)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [112 x 224 from (494, 41)]
+Object's ¹: 1
 Coordinate: [134 x 267 from (414, 43)]
+Object's ¹: 2
 Coordinate: [98 x 197 from (129, 0)]
Frame ¹	317 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [110 x 221 from (493, 40)]
+Object's ¹: 1
 Coordinate: [103 x 206 from (125, 0)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [110 x 221 from (493, 40)]
+Object's ¹: 1
 Coordinate: [103 x 206 from (125, 0)]
Frame ¹	318 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [109 x 219 from (116, 0)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (492, 32)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [109 x 219 from (116, 0)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (492, 32)]
Frame ¹	319 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [109 x 219 from (116, 3)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [109 x 219 from (116, 3)]
Frame ¹	320 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [112 x 224 from (112, 7)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [112 x 224 from (112, 7)]
Frame ¹	321 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [111 x 223 from (111, 9)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [111 x 223 from (111, 9)]
Frame ¹	322 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	323 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [136 x 271 from (426, 38)]
+Object's ¹: 1
 Coordinate: [108 x 216 from (107, 18)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [136 x 271 from (426, 38)]
+Object's ¹: 1
 Coordinate: [108 x 216 from (107, 18)]
Frame ¹	324 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [107 x 214 from (106, 20)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [107 x 214 from (106, 20)]
Frame ¹	325 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [147 x 293 from (422, 18)]
+Object's ¹: 1
 Coordinate: [102 x 204 from (108, 25)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [147 x 293 from (422, 18)]
+Object's ¹: 1
 Coordinate: [102 x 204 from (108, 25)]
Frame ¹	326 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [99 x 198 from (110, 26)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [99 x 198 from (110, 26)]
Frame ¹	327 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [96 x 192 from (108, 32)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [96 x 192 from (108, 32)]
Frame ¹	328 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [100 x 201 from (107, 30)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [100 x 201 from (107, 30)]
Frame ¹	329 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (106, 28)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (106, 28)]
Frame ¹	330 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (104, 33)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (104, 33)]
Frame ¹	331 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (106, 36)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [104 x 209 from (106, 36)]
Frame ¹	332 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (99, 37)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (99, 37)]
Frame ¹	333 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [112 x 224 from (95, 41)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [112 x 224 from (95, 41)]
Frame ¹	334 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (94, 47)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (94, 47)]
Frame ¹	335 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [112 x 224 from (91, 49)]
+Object's ¹: 1
 Coordinate: [72 x 143 from (445, 140)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [112 x 224 from (91, 49)]
+Object's ¹: 1
 Coordinate: [72 x 143 from (445, 140)]
Frame ¹	336 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [110 x 222 from (93, 52)]
+Object's ¹: 1
 Coordinate: [84 x 168 from (193, 324)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [110 x 222 from (93, 52)]
+Object's ¹: 1
 Coordinate: [84 x 168 from (193, 324)]
Frame ¹	337 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [90 x 180 from (191, 315)]
+Object's ¹: 1
 Coordinate: [107 x 215 from (90, 58)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [90 x 180 from (191, 315)]
+Object's ¹: 1
 Coordinate: [107 x 215 from (90, 58)]
Frame ¹	338 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [110 x 219 from (86, 56)]
+Object's ¹: 1
 Coordinate: [90 x 180 from (191, 315)]
Object's on frame in detect_filter:	2
